id,user_id,post_id,like
3049,292,15,-1
3050,292,12,-1
3051,292,5,1
3052,292,3,1
3053,292,10,1
3054,292,11,-1
3055,292,18,-1
3056,292,4,1
3057,292,8,-1
3058,292,19,-1
3059,293,12,1
3060,293,1,1
3061,293,11,-1
3062,293,5,-1
3063,293,10,-1
3064,293,19,-1
3065,293,8,-1
3066,293,3,1
3067,293,16,-1
3068,293,13,-1
3069,293,9,1
3070,293,17,1
3071,293,18,-1
3072,293,7,-1
3073,293,2,-1
3074,293,14,-1
3075,293,20,-1
3076,293,6,1
3077,293,15,1
3078,293,4,1
3079,294,6,1
3080,294,3,-1
3081,294,17,-1
3082,294,14,1
3083,294,5,-1
3084,294,12,-1
3085,294,19,1
3086,294,15,-1
3087,294,13,1
3088,294,11,-1
3089,294,16,1
3090,294,9,1
3091,294,7,-1
3092,294,4,-1
3093,294,10,-1
3094,294,2,1
3095,295,8,-1
3096,295,18,1
3097,295,4,-1
3098,295,20,1
3099,295,14,1
3100,295,13,1
3101,295,3,1
3102,296,7,1
3103,296,13,1
3104,296,18,1
3105,296,17,-1
3106,296,1,1
3107,296,4,-1
3108,296,12,1
3109,296,6,-1
3110,296,19,-1
3111,297,5,-1
3112,297,6,-1
3113,297,10,-1
3114,297,7,-1
3115,297,20,-1
3116,298,15,1
3117,298,1,-1
3118,298,5,1
3119,298,11,-1
3120,298,3,1
3121,298,2,1
3122,298,6,-1
3123,299,17,1
3124,299,10,1
3125,299,5,1
3126,299,13,1
3127,299,7,1
3128,299,4,1
3129,299,2,-1
3130,299,16,1
3131,299,3,-1
3132,299,15,-1
3133,300,13,-1
3134,300,18,-1
3135,300,7,1
3136,300,5,1
3137,300,11,1
3138,301,13,1
3139,301,8,-1
3140,301,11,1
3141,301,12,1
3142,301,16,1
3143,301,9,-1
3144,301,1,1
3145,301,20,-1
3146,301,17,1
3147,301,18,-1
3148,301,15,-1
3149,301,2,-1
3150,301,14,-1
3151,301,5,1
3152,301,6,1
3153,301,19,-1
3154,301,3,1
3155,301,10,1
3156,301,7,1
3157,301,4,-1
3158,302,7,-1
3159,302,4,-1
3160,302,12,-1
3161,302,20,1
3162,302,11,1
3163,302,1,1
3164,302,17,-1
3165,302,14,-1
3166,302,13,-1
3167,302,3,-1
3168,302,5,-1
3169,303,16,-1
3170,303,20,1
3171,303,1,1
3172,303,9,1
3173,303,11,1
3174,304,6,-1
3175,304,2,-1
3176,304,7,-1
3177,304,20,-1
3178,304,1,-1
3179,304,12,1
3180,304,14,1
3181,305,13,-1
3182,305,12,-1
3183,305,5,-1
3184,305,11,-1
3185,305,18,1
3186,305,17,1
3187,305,10,-1
3188,305,2,1
3189,305,6,1
3190,305,20,1
3191,305,9,1
3192,306,13,1
3193,306,10,1
3194,307,18,-1
3195,307,15,-1
3196,307,13,-1
3197,308,18,-1
3198,308,16,-1
3199,308,8,-1
3200,308,15,-1
3201,308,17,1
3202,308,4,-1
3203,308,6,-1
3204,308,1,-1
3205,308,13,-1
3206,308,19,-1
3207,308,10,-1
3208,308,9,1
3209,308,14,1
3210,308,20,1
3211,308,11,1
3212,308,7,-1
3213,309,14,1
3214,309,18,1
3215,309,20,-1
3216,309,9,-1
3217,309,11,-1
3218,309,12,1
3219,309,10,1
3220,309,1,1
3221,309,7,1
3222,309,4,-1
3223,309,19,1
3224,309,15,1
3225,309,2,-1
3226,309,17,-1
3227,309,3,-1
3228,309,16,1
3229,309,5,-1
3230,309,13,1
3231,309,6,-1
3232,309,8,-1
3233,310,3,1
3234,310,2,1
3235,310,7,-1
3236,310,19,-1
3237,310,18,-1
3238,310,6,1
3239,310,10,1
3240,310,13,-1
3241,310,12,-1
3242,310,20,1
3243,310,14,1
3244,310,11,1
3245,310,15,-1
3246,310,1,-1
3247,310,5,1
3248,310,4,1
3249,310,8,1
3250,310,16,-1
3251,311,11,1
3252,311,3,-1
3253,311,14,1
3254,311,7,-1
3255,311,17,1
3256,311,16,1
3257,311,1,-1
3258,311,18,-1
3259,311,4,-1
3260,311,20,-1
3261,311,8,-1
3262,311,15,-1
3263,311,19,1
3264,312,11,1
3265,313,18,1
3266,313,12,-1
3267,313,3,1
3268,313,1,1
3269,313,5,1
3270,313,4,-1
3271,314,11,-1
3272,314,9,1
3273,314,2,-1
3274,314,10,-1
3275,314,18,-1
3276,315,7,-1
3277,315,10,1
3278,315,5,1
3279,315,13,1
3280,315,8,1
3281,315,15,1
3282,315,2,1
3283,315,9,1
3284,315,12,-1
3285,315,19,1
3286,315,17,1
3287,315,20,1
3288,315,4,1
3289,315,11,-1
3290,315,18,1
3291,315,6,1
3292,315,3,1
3293,315,16,1
3294,315,14,1
3295,315,1,-1
3296,316,6,-1
3297,316,18,-1
3298,316,19,1
3299,316,16,1
3300,316,1,-1
3301,317,11,-1
3302,317,4,1
3303,317,18,-1
3304,317,13,1
3305,317,1,-1
3306,318,2,-1
3307,318,14,1
3308,318,18,-1
3309,318,6,-1
3310,318,10,-1
3311,318,13,1
3312,318,3,-1
3313,318,5,1
3314,319,17,-1
3315,319,12,1
3316,319,18,-1
3317,319,2,-1
3318,319,11,-1
3319,319,13,-1
3320,319,9,-1
3321,319,4,1
3322,319,5,1
3323,319,16,1
3324,319,15,1
3325,320,2,1
3326,320,14,1
3327,320,19,1
3328,320,20,-1
3329,320,15,1
3330,320,9,1
3331,320,4,1
3332,320,7,-1
3333,320,12,1
3334,320,3,1
3335,320,18,-1
3336,320,17,-1
3337,320,16,1
3338,320,10,1
3339,320,1,1
3340,320,11,-1
3341,320,5,-1
3342,320,13,1
3343,320,6,-1
3344,321,10,-1
3345,321,14,-1
3346,321,12,1
3347,321,1,1
3348,321,2,-1
3349,321,5,-1
3350,321,19,1
3351,321,6,1
3352,321,13,-1
3353,321,4,1
3354,321,16,1
3355,321,20,1
3356,321,18,-1
3357,321,11,-1
3358,321,8,-1
3359,322,3,-1
3360,322,6,1
3361,322,10,1
3362,322,12,1
3363,322,5,1
3364,322,9,-1
3365,322,14,1
3366,322,8,1
3367,322,19,1
3368,322,7,-1
3369,322,4,-1
3370,322,16,1
3371,322,15,1
3372,322,18,1
3373,322,11,1
3374,322,17,1
3375,322,13,1
3376,322,20,-1
3377,323,13,1
3378,323,6,-1
3379,323,20,-1
3380,323,19,-1
3381,323,11,-1
3382,323,14,-1
3383,323,17,1
3384,323,8,1
3385,323,1,-1
3386,323,15,-1
3387,323,9,-1
3388,324,2,-1
3389,324,9,1
3390,324,3,1
3391,324,10,1
3392,324,14,-1
3393,324,18,1
3394,324,7,1
3395,324,8,-1
3396,324,19,1
3397,324,15,1
3398,324,5,-1
3399,324,17,1
3400,324,6,-1
3401,325,3,-1
3402,325,2,-1
3403,325,13,1
3404,325,16,-1
3405,325,9,-1
3406,325,7,-1
3407,325,18,1
3408,325,8,1
3409,325,10,-1
3410,325,6,-1
3411,325,15,1
3412,326,7,1
3413,326,13,1
3414,327,17,-1
3415,327,2,-1
3416,327,8,1
3417,327,20,1
3418,327,14,1
3419,327,9,1
3420,327,4,-1
3421,327,7,1
3422,327,12,1
3423,327,3,1
3424,327,16,1
3425,327,6,1
3426,327,5,1
3427,327,19,-1
3428,327,11,1
3429,327,18,-1
3430,328,18,-1
3431,328,9,-1
3432,328,11,1
3433,328,5,1
3434,328,10,1
3435,328,20,1
3436,328,19,-1
3437,328,16,-1
3438,328,1,-1
3439,328,13,1
3440,328,17,1
3441,328,8,1
3442,328,12,-1
3443,328,7,-1
3444,328,2,-1
3445,329,1,-1
3446,329,13,1
3447,329,10,-1
3448,330,8,-1
3449,330,7,1
3450,330,2,-1
3451,330,4,1
3452,330,20,1
3453,330,13,-1
3454,330,12,-1
3455,330,18,1
3456,330,16,-1
3457,330,19,1
3458,330,10,1
3459,330,1,1
3460,330,5,1
3461,330,3,1
3462,330,6,-1
3463,330,11,1
3464,331,18,-1
3465,332,13,-1
3466,332,15,-1
3467,332,14,1
3468,332,6,1
3469,332,11,-1
3470,332,4,-1
3471,332,10,-1
3472,332,12,-1
3473,332,19,-1
3474,332,9,1
3475,332,7,1
3476,332,8,1
3477,332,1,-1
3478,332,16,1
3479,332,17,-1
3480,332,2,1
3481,332,3,1
3482,333,6,1
3483,333,18,1
3484,333,12,1
3485,333,5,1
3486,333,13,-1
3487,333,17,1
3488,333,19,-1
3489,333,11,1
3490,333,7,1
3491,333,1,1
3492,333,3,-1
3493,333,8,1
3494,333,15,-1
3495,333,14,-1
3496,333,4,-1
3497,334,16,-1
3498,334,4,-1
3499,334,15,-1
3500,334,20,-1
3501,334,3,-1
3502,334,12,1
3503,334,9,1
3504,335,10,-1
3505,335,16,-1
3506,336,12,1
3507,336,13,-1
3508,336,11,1
3509,336,5,1
3510,336,8,1
3511,336,20,1
3512,337,15,-1
3513,337,6,1
3514,337,12,-1
3515,337,8,-1
3516,337,14,-1
3517,337,18,-1
3518,337,2,1
3519,337,3,-1
3520,337,13,-1
3521,338,18,-1
3522,338,2,1
3523,338,12,-1
3524,338,20,1
3525,338,8,1
3526,338,14,1
3527,338,6,1
3528,338,17,-1
3529,338,13,1
3530,338,3,-1
3531,338,16,1
3532,338,15,1
3533,338,19,1
3534,338,11,-1
3535,338,5,1
3536,338,4,-1
3537,338,9,-1
3538,338,10,-1
3539,338,1,1
3540,338,7,1
3541,339,8,1
3542,339,10,-1
3543,339,5,-1
3544,339,17,1
3545,339,18,1
3546,340,15,-1
3547,340,13,1
3548,340,8,-1
3549,340,9,1
3550,340,4,1
3551,340,16,1
3552,340,14,-1
3553,340,1,-1
3554,340,17,-1
3555,340,5,-1
3556,340,18,-1
3557,340,12,-1
3558,340,2,-1
3559,340,7,1
3560,340,19,-1
3561,340,11,-1
3562,340,3,-1
3563,340,20,-1
3564,340,10,1
3565,340,6,1
3566,341,8,-1
3567,341,6,-1
3568,341,4,-1
3569,341,5,1
3570,341,9,-1
3571,341,11,1
3572,341,13,1
3573,341,16,-1
3574,341,14,1
3575,341,12,-1
3576,341,2,-1
3577,341,15,1
3578,341,18,-1
3579,342,9,1
3580,342,3,-1
3581,342,16,1
3582,342,11,1
3583,342,4,1
3584,343,15,1
3585,343,2,1
3586,343,3,1
3587,343,17,1
3588,343,10,1
3589,343,4,-1
3590,343,19,1
3591,343,1,1
3592,343,14,1
3593,343,8,-1
3594,343,6,-1
3595,343,9,1
3596,343,11,-1
3597,343,13,-1
3598,343,12,-1
3599,343,5,-1
3600,343,7,-1
3601,343,16,-1
3602,343,20,1
3603,344,5,1
3604,344,17,-1
3605,344,1,-1
3606,344,3,1
3607,344,20,-1
3608,344,19,-1
3609,344,10,1
3610,344,18,-1
3611,344,2,-1
3612,344,14,-1
3613,344,11,-1
3614,344,13,-1
3615,344,12,1
3616,344,16,1
3617,344,9,-1
3618,344,6,1
3619,344,4,-1
3620,344,7,-1
3621,344,8,-1
3622,344,15,1
3623,345,14,-1
3624,345,11,-1
3625,346,10,1
3626,346,2,-1
3627,346,12,1
3628,346,18,1
3629,346,6,1
3630,346,15,-1
3631,346,14,1
3632,346,20,1
3633,346,8,1
3634,346,4,1
3635,346,19,1
3636,346,17,1
3637,346,1,-1
3638,346,13,1
3639,346,9,1
3640,346,7,-1
3641,346,11,-1
3642,347,15,-1
3643,347,4,-1
3644,347,8,-1
3645,347,10,1
3646,347,9,-1
3647,347,13,1
3648,347,18,1
3649,347,16,1
3650,347,14,-1
3651,347,5,1
3652,347,2,1
3653,347,17,1
3654,347,20,1
3655,347,6,-1
3656,347,3,1
3657,347,1,-1
3658,347,12,1
3659,347,19,-1
3660,347,7,-1
3661,347,11,1
3662,348,16,1
3663,348,8,1
3664,348,1,-1
3665,348,3,1
3666,348,5,-1
3667,348,20,-1
3668,348,12,1
3669,348,9,-1
3670,348,6,1
3671,348,14,1
3672,348,18,1
3673,348,4,-1
3674,348,17,1
3675,348,7,-1
3676,349,15,-1
3677,349,11,1
3678,349,7,-1
3679,349,13,-1
3680,349,20,-1
3681,349,1,1
3682,349,17,1
3683,349,8,-1
3684,349,2,-1
3685,349,3,1
3686,349,12,1
3687,349,5,-1
3688,349,14,-1
3689,349,10,1
3690,349,4,1
3691,349,6,1
3692,349,16,1
3693,349,18,1
3694,349,19,1
3695,350,8,-1
3696,350,19,-1
3697,350,11,-1
3698,350,18,1
3699,350,5,1
3700,350,6,1
3701,350,4,1
3702,350,12,1
3703,350,20,1
3704,350,16,1
3705,350,14,-1
3706,350,3,-1
3707,350,15,-1
3708,350,2,1
3709,350,7,-1
3710,350,1,-1
3711,350,9,1
3712,350,10,-1
3713,350,13,1
3714,350,17,1
3715,351,5,1
3716,351,13,1
3717,351,18,1
3718,351,8,1
3719,351,9,-1
3720,351,20,-1
3721,352,20,1
3722,352,1,1
3723,352,18,-1
3724,352,9,-1
3725,352,17,1
3726,352,16,1
3727,352,5,-1
3728,352,3,-1
3729,352,13,1
3730,352,15,-1
3731,352,8,1
3732,352,19,1
3733,352,4,-1
3734,352,2,1
3735,352,12,1
3736,352,6,-1
3737,352,11,1
3738,352,7,-1
3739,352,10,1
3740,352,14,1
3741,353,12,-1
3742,353,5,-1
3743,353,13,-1
3744,353,10,-1
3745,353,2,-1
3746,353,19,1
3747,353,11,-1
3748,353,1,1
3749,353,15,1
3750,353,9,-1
3751,353,6,1
3752,353,4,-1
3753,353,20,-1
3754,353,14,1
3755,353,17,-1
3756,353,16,1
3757,353,18,1
3758,354,10,1
3759,354,12,-1
3760,355,8,-1
3761,355,15,-1
3762,355,12,-1
3763,355,10,1
3764,355,20,1
3765,355,14,1
3766,355,17,1
3767,355,4,1
3768,355,5,1
3769,355,13,1
3770,355,18,-1
3771,355,9,1
3772,355,11,-1
3773,355,19,1
3774,355,7,-1
3775,355,16,1
3776,355,6,-1
3777,355,1,-1
3778,356,18,1
3779,356,19,-1
3780,356,3,1
3781,356,11,-1
3782,356,15,1
3783,356,17,-1
3784,356,4,-1
3785,356,5,-1
3786,356,9,1
3787,356,14,1
3788,357,5,-1
3789,357,2,1
3790,357,9,-1
3791,357,10,-1
3792,357,18,-1
3793,357,14,1
3794,357,6,1
3795,357,17,1
3796,357,4,-1
3797,357,7,-1
3798,357,8,1
3799,357,15,-1
3800,357,20,1
3801,357,11,1
3802,358,13,-1
3803,358,14,-1
3804,358,3,1
3805,358,7,-1
3806,358,10,1
3807,358,1,-1
3808,358,17,1
3809,359,16,-1
3810,359,10,-1
3811,359,11,1
3812,359,9,1
3813,359,1,-1
3814,359,8,1
3815,359,20,1
3816,359,14,1
3817,359,13,-1
3818,359,4,-1
3819,359,2,1
3820,359,3,1
3821,359,6,-1
3822,359,12,1
3823,359,7,-1
3824,359,5,1
3825,360,20,1
3826,360,4,-1
3827,360,12,1
3828,360,11,-1
3829,360,5,-1
3830,360,6,1
3831,360,15,-1
3832,360,18,-1
3833,360,7,1
3834,360,3,-1
3835,360,9,-1
3836,360,10,-1
3837,361,5,1
3838,361,6,1
3839,361,7,1
3840,362,16,1
3841,362,15,-1
3842,363,12,-1
3843,363,6,-1
3844,363,9,-1
3845,363,11,-1
3846,363,10,-1
3847,363,15,-1
3848,363,17,-1
3849,363,19,-1
3850,363,4,1
3851,363,7,1
3852,363,20,1
3853,363,2,-1
3854,363,8,1
3855,363,5,1
3856,363,18,1
3857,363,16,-1
3858,364,2,1
3859,364,11,1
3860,364,13,1
3861,364,12,-1
3862,364,20,-1
3863,364,16,1
3864,364,5,1
3865,364,6,-1
3866,364,14,1
3867,364,8,1
3868,364,3,-1
3869,364,1,-1
3870,364,19,1
3871,364,15,-1
3872,364,7,-1
3873,364,9,-1
3874,364,4,1
3875,364,18,1
3876,364,10,-1
3877,364,17,1
3878,365,10,-1
3879,366,10,-1
3880,366,3,-1
3881,366,14,1
3882,366,8,1
3883,366,1,-1
3884,366,18,1
3885,366,7,1
3886,366,11,1
3887,366,6,1
3888,366,17,-1
3889,366,13,-1
3890,366,2,-1
3891,366,19,-1
3892,366,16,-1
3893,366,12,-1
3894,366,15,1
3895,366,4,1
3896,366,20,-1
3897,367,12,-1
3898,367,19,1
3899,368,8,-1
3900,368,10,-1
3901,368,18,1
3902,368,5,-1
3903,368,9,-1
3904,368,14,-1
3905,368,3,1
3906,368,16,-1
3907,368,2,1
3908,368,20,1
3909,368,7,1
3910,368,15,-1
3911,368,1,-1
3912,368,11,1
3913,368,6,-1
3914,368,12,1
3915,368,17,-1
3916,368,13,-1
3917,369,18,-1
3918,369,20,-1
3919,369,12,1
3920,369,6,-1
3921,369,9,1
3922,369,11,-1
3923,369,10,1
3924,369,7,-1
3925,369,5,1
3926,369,8,-1
3927,369,13,1
3928,369,19,1
3929,369,2,1
3930,369,16,-1
3931,369,14,-1
3932,369,15,1
3933,369,17,-1
3934,369,1,-1
3935,369,4,1
3936,370,8,1
3937,370,14,1
3938,370,13,1
3939,370,4,-1
3940,370,3,-1
3941,370,9,1
3942,370,6,-1
3943,370,5,1
3944,370,10,1
3945,370,15,1
3946,370,20,-1
3947,370,12,-1
3948,371,10,1
3949,371,14,1
3950,371,8,1
3951,371,6,-1
3952,371,11,1
3953,371,17,-1
3954,371,7,-1
3955,371,9,1
3956,371,16,-1
3957,371,20,-1
3958,371,3,-1
3959,371,18,1
3960,371,4,-1
3961,371,15,-1
3962,371,5,1
3963,371,1,1
3964,371,13,1
3965,372,19,1
3966,372,17,-1
3967,372,3,1
3968,372,14,1
3969,372,20,-1
3970,372,18,-1
3971,372,6,1
3972,372,15,1
3973,372,2,-1
3974,372,13,-1
3975,372,11,1
3976,372,4,-1
3977,372,10,-1
3978,372,16,1
3979,372,1,1
3980,372,12,1
3981,372,9,-1
3982,373,19,-1
3983,373,11,-1
3984,373,3,1
3985,373,14,-1
3986,373,1,-1
3987,373,7,-1
3988,373,17,1
3989,373,2,1
3990,374,15,-1
3991,374,13,-1
3992,374,10,-1
3993,374,18,1
3994,374,17,1
3995,374,16,-1
3996,374,12,1
3997,374,5,1
3998,374,20,-1
3999,374,1,1
4000,374,4,1
4001,374,19,1
4002,374,3,-1
4003,374,8,1
4004,374,2,-1
4005,374,11,-1
4006,375,5,-1
4007,375,6,1
4008,375,16,1
4009,375,14,1
4010,375,2,1
4011,375,13,1
4012,376,5,1
4013,376,4,1
4014,376,9,1
4015,376,16,-1
4016,376,14,-1
4017,377,19,1
4018,377,15,1
4019,377,3,1
4020,377,20,-1
4021,377,10,1
4022,377,13,-1
4023,377,5,-1
4024,377,11,-1
4025,377,17,-1
4026,377,4,-1
4027,377,18,-1
4028,377,2,1
4029,377,14,-1
4030,378,12,1
4031,378,8,1
4032,378,10,-1
4033,378,5,1
4034,378,3,1
4035,378,2,-1
4036,378,19,1
4037,378,9,1
4038,378,7,1
4039,378,4,1
4040,378,16,1
4041,378,13,-1
4042,379,20,-1
4043,379,11,-1
4044,379,19,-1
4045,379,4,-1
4046,379,6,1
4047,379,1,-1
4048,379,13,-1
4049,379,10,1
4050,379,12,-1
4051,379,7,-1
4052,379,5,1
4053,379,17,-1
4054,379,9,-1
4055,380,10,-1
4056,380,5,-1
4057,380,16,-1
4058,380,12,-1
4059,380,9,-1
4060,380,17,-1
4061,380,11,-1
4062,380,2,1
4063,380,13,1
4064,380,1,-1
4065,380,4,-1
4066,380,14,-1
4067,380,6,-1
4068,380,15,1
4069,380,7,-1
4070,380,19,1
4071,380,18,-1
4072,380,20,-1
4073,380,8,-1
4074,381,8,-1
4075,381,4,-1
4076,381,3,1
4077,381,20,1
4078,381,15,-1
4079,381,13,-1
4080,381,2,-1
4081,381,10,1
4082,381,6,-1
4083,381,14,-1
4084,381,11,-1
4085,381,12,1
4086,381,5,-1
4087,381,17,1
4088,381,16,1
4089,381,9,-1
4090,381,7,1
4091,382,14,-1
4092,382,11,-1
4093,382,19,-1
4094,383,16,-1
4095,383,1,1
4096,383,3,1
4097,383,4,1
4098,383,9,-1
4099,383,13,1
4100,383,15,-1
4101,383,10,-1
4102,383,20,-1
4103,383,19,1
4104,383,2,1
4105,383,17,-1
4106,383,6,1
4107,383,11,1
4108,383,8,1
4109,384,14,1
4110,384,8,-1
4111,384,1,-1
4112,384,20,-1
4113,384,3,-1
4114,384,9,-1
4115,384,12,-1
4116,384,17,1
4117,385,2,-1
4118,385,3,1
4119,385,19,1
4120,385,13,1
4121,385,5,-1
4122,385,17,-1
4123,385,15,1
4124,385,4,-1
4125,385,14,-1
4126,385,16,1
4127,385,1,-1
4128,385,18,-1
4129,385,9,-1
4130,385,7,-1
4131,385,6,1
4132,385,12,-1
4133,385,11,1
4134,386,6,1
4135,386,7,1
4136,386,8,-1
4137,386,18,1
4138,386,10,-1
4139,386,5,1
4140,387,7,-1
4141,387,8,-1
4142,387,14,1
4143,387,12,-1
4144,387,20,1
4145,388,4,1
4146,388,20,-1
4147,388,14,-1
4148,388,3,-1
4149,388,1,-1
4150,388,9,1
4151,388,6,1
4152,388,7,-1
4153,388,19,-1
4154,388,8,-1
4155,388,12,1
4156,388,13,-1
4157,388,17,-1
4158,388,5,-1
4159,388,10,-1
4160,388,2,-1
4161,388,16,-1
4162,388,18,-1
4163,389,12,-1
4164,389,13,-1
4165,389,6,-1
4166,389,20,1
4167,389,7,1
4168,389,11,1
4169,390,4,-1
4170,390,7,1
4171,390,12,-1
4172,390,13,1
4173,390,6,-1
4174,390,17,1
4175,390,14,-1
4176,390,3,1
4177,390,19,1
4178,390,9,1
4179,390,20,-1
4180,390,15,1
4181,390,16,-1
4182,390,5,1
4183,391,20,-1
4184,391,5,1
4185,391,12,-1
4186,391,9,-1
4187,391,4,-1
4188,391,1,1
4189,391,16,1
4190,392,14,1
4191,392,10,1
4192,392,5,1
4193,392,4,-1
4194,392,12,-1
4195,392,18,1
4196,392,2,1
4197,392,16,1
4198,392,20,-1
4199,392,17,1
4200,392,13,1
4201,392,8,1
4202,392,11,1
4203,392,15,-1
4204,392,6,1
4205,392,9,1
4206,392,7,-1
4207,393,7,1
4208,393,18,-1
4209,393,16,-1
4210,393,6,-1
4211,393,12,-1
4212,393,1,-1
4213,393,8,1
4214,393,20,1
4215,393,17,-1
4216,393,11,1
4217,393,14,-1
4218,393,2,-1
4219,393,3,1
4220,393,19,1
4221,393,13,1
4222,393,4,1
4223,394,13,-1
4224,394,5,-1
4225,394,11,-1
4226,394,1,-1
4227,394,16,-1
4228,394,6,1
4229,394,2,-1
4230,394,18,1
4231,395,1,-1
4232,395,17,-1
4233,395,10,1
4234,395,11,1
4235,395,9,-1
4236,395,2,-1
4237,395,14,1
4238,395,3,-1
4239,395,15,-1
4240,395,13,-1
4241,396,12,-1
4242,396,4,1
4243,396,6,1
4244,396,2,-1
4245,396,5,-1
4246,396,8,1
4247,396,18,1
4248,396,7,-1
4249,396,9,-1
4250,397,18,-1
4251,397,5,1
4252,397,3,-1
4253,397,4,1
4254,397,12,1
4255,397,13,1
4256,397,2,-1
4257,397,20,-1
4258,397,15,-1
4259,397,10,1
4260,397,17,-1
4261,397,6,1
4262,397,7,1
4263,397,11,-1
4264,397,9,1
4265,397,19,-1
4266,397,8,1
4267,397,14,-1
4268,397,1,1
4269,398,7,-1
4270,398,3,-1
4271,398,12,-1
4272,398,14,-1
4273,398,5,1
4274,398,19,1
4275,398,4,1
4276,398,1,-1
4277,398,15,-1
4278,398,10,-1
4279,398,18,1
4280,398,17,1
4281,398,13,-1
4282,398,20,-1
4283,398,11,-1
4284,398,6,1
4285,398,2,1
4286,398,9,1
4287,399,5,-1
4288,399,20,-1
4289,399,4,-1
4290,399,11,-1
4291,399,12,1
4292,399,19,1
4293,399,1,-1
4294,399,18,-1
4295,399,14,1
4296,399,13,-1
4297,399,6,1
4298,399,16,1
4299,399,2,1
4300,399,15,-1
4301,399,9,-1
4302,399,17,-1
4303,399,7,1
4304,399,8,-1
4305,399,3,1
4306,399,10,1
4307,400,20,1
4308,400,14,-1
4309,400,2,1
4310,400,19,-1
4311,400,10,1
4312,400,4,1
4313,400,9,1
4314,400,8,1
4315,400,1,1
4316,400,18,-1
4317,400,17,1
4318,400,16,-1
4319,400,13,1
4320,400,15,1
4321,401,14,1
4322,401,2,-1
4323,401,6,-1
4324,401,18,-1
4325,401,13,1
4326,401,3,-1
4327,402,20,1
4328,402,8,-1
4329,403,1,1
4330,403,10,-1
4331,403,7,-1
4332,403,9,1
4333,403,11,1
4334,403,19,-1
4335,403,17,1
4336,403,2,1
4337,403,15,1
4338,403,13,1
4339,403,8,-1
4340,403,14,1
4341,403,4,1
4342,403,6,-1
4343,403,12,1
4344,403,20,-1
4345,403,16,-1
4346,404,4,1
4347,404,6,1
4348,404,13,-1
4349,404,10,1
4350,404,11,1
4351,404,15,-1
4352,404,16,1
4353,404,14,1
4354,404,7,1
4355,404,19,-1
4356,405,15,1
4357,405,6,1
4358,406,7,-1
4359,406,20,1
4360,406,16,-1
4361,406,19,1
4362,406,4,1
4363,406,14,1
4364,406,5,-1
4365,406,12,1
4366,406,9,1
4367,406,10,1
4368,407,11,-1
4369,407,5,1
4370,407,6,1
4371,407,14,1
4372,407,13,-1
4373,407,8,1
4374,407,17,-1
4375,407,4,-1
4376,407,1,1
4377,407,19,1
4378,407,15,-1
4379,407,3,1
4380,408,8,1
4381,408,4,1
4382,408,7,1
4383,408,11,-1
4384,408,3,-1
4385,408,12,-1
4386,408,15,-1
4387,408,5,-1
4388,408,9,-1
4389,408,19,-1
4390,408,16,-1
4391,408,18,-1
4392,408,2,-1
4393,408,6,1
4394,408,10,-1
4395,408,1,1
4396,408,14,1
4397,408,20,1
4398,408,13,1
4399,408,17,1
4400,409,7,1
4401,409,5,-1
4402,409,15,1
4403,409,17,-1
4404,409,2,-1
4405,409,10,1
4406,409,8,1
4407,409,12,-1
4408,410,1,1
4409,410,3,1
4410,410,14,-1
4411,410,4,-1
4412,410,20,-1
4413,410,6,1
4414,410,15,-1
4415,411,15,1
4416,411,5,1
4417,411,18,1
4418,411,13,-1
4419,411,17,1
4420,411,8,-1
4421,412,17,-1
4422,412,8,1
4423,412,6,-1
4424,412,13,-1
4425,412,18,-1
4426,412,1,-1
4427,412,10,-1
4428,412,12,-1
4429,412,19,1
4430,412,11,-1
4431,412,16,-1
4432,412,2,1
4433,413,10,-1
4434,413,8,1
4435,413,3,-1
4436,413,16,-1
4437,413,6,1
4438,414,17,1
4439,414,9,1
4440,414,7,1
4441,414,19,1
4442,414,8,1
4443,414,1,-1
4444,414,13,-1
4445,414,4,-1
4446,414,2,-1
4447,414,20,1
4448,414,16,-1
4449,414,12,-1
4450,414,18,1
4451,415,19,1
4452,416,16,-1
4453,416,15,-1
4454,416,6,1
4455,416,7,1
4456,416,2,-1
4457,416,3,1
4458,416,12,-1
4459,416,19,-1
4460,416,20,1
4461,416,11,-1
4462,416,13,1
4463,417,7,1
4464,417,5,1
4465,417,14,1
4466,417,12,1
4467,417,17,1
4468,417,15,-1
4469,417,19,1
4470,417,16,1
4471,417,20,-1
4472,417,4,-1
4473,417,1,1
4474,417,10,1
4475,417,18,-1
4476,417,11,1
4477,417,9,-1
4478,418,6,-1
4479,418,3,1
4480,418,13,-1
4481,418,20,1
4482,418,10,1
4483,418,15,-1
4484,418,18,1
4485,418,16,1
4486,418,8,-1
4487,418,4,-1
4488,418,17,-1
4489,418,14,-1
4490,418,5,-1
4491,418,19,-1
4492,419,17,1
4493,419,12,1
4494,419,4,1
4495,419,19,1
4496,419,9,1
4497,419,1,1
4498,419,2,1
4499,419,18,1
4500,419,15,1
4501,419,3,1
4502,419,11,1
4503,419,10,1
4504,419,16,1
4505,420,9,1
4506,420,5,-1
4507,420,12,-1
4508,420,15,-1
4509,420,16,-1
4510,420,4,1
4511,420,1,1
4512,420,8,1
4513,420,14,1
4514,420,2,-1
4515,420,11,-1
4516,421,16,1
4517,421,1,-1
4518,421,10,1
4519,421,17,-1
4520,421,6,-1
